film_id;title;description;release_year;language_id;rental_duration;rental_rate;length;replacement_cost;rating;last_update;special_features;fulltext
699;Private Drop;A Stunning Story of a Technical Writer And a Hunter who must Succumb a Secret Agent in A Baloon;2006;1;7;4.99;106;26.99;PG;2013-05-26 14:50:58.951;{Trailers};'agent':18 'baloon':21 'drop':2 'hunter':12 'must':14 'privat':1 'secret':17 'stori':5 'stun':4 'succumb':15 'technic':8 'writer':9
703;Punk Divorce;A Fast-Paced Tale of a Pastry Chef And a Boat who must Face a Frisbee in The Canadian Rockies;2006;1;6;4.99;100;18.99;PG;2013-05-26 14:50:58.951;"{Trailers,Commentaries,""Deleted Scenes""}";'boat':14 'canadian':22 'chef':11 'divorc':2 'face':17 'fast':5 'fast-pac':4 'frisbe':19 'must':16 'pace':6 'pastri':10 'punk':1 'rocki':23 'tale':7
706;Queen Luke;A Astounding Story of a Girl And a Boy who must Challenge a Composer in New Orleans;2006;1;5;4.99;163;22.99;PG;2013-05-26 14:50:58.951;"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}";'astound':4 'boy':11 'challeng':14 'compos':16 'girl':8 'luke':2 'must':13 'new':18 'orlean':19 'queen':1 'stori':5
708;Quills Bull;A Thoughtful Story of a Pioneer And a Woman who must Reach a Moose in Australia;2006;1;4;4.99;112;19.99;R;2013-05-26 14:50:58.951;"{Trailers,""Behind the Scenes""}";'australia':18 'bull':2 'moos':16 'must':13 'pioneer':8 'quill':1 'reach':14 'stori':5 'thought':4 'woman':11
710;Rage Games;A Fast-Paced Saga of a Astronaut And a Secret Agent who must Escape a Hunter in An Abandoned Amusement Park;2006;1;4;4.99;120;18.99;R;2013-05-26 14:50:58.951;"{Trailers,""Behind the Scenes""}";'abandon':22 'agent':14 'amus':23 'astronaut':10 'escap':17 'fast':5 'fast-pac':4 'game':2 'hunter':19 'must':16 'pace':6 'park':24 'rage':1 'saga':7 'secret':13
711;Raging Airplane;A Astounding Display of a Secret Agent And a Technical Writer who must Escape a Mad Scientist in A Jet Boat;2006;1;4;4.99;154;18.99;R;2013-05-26 14:50:58.951;"{Commentaries,""Deleted Scenes""}";'agent':9 'airplan':2 'astound':4 'boat':23 'display':5 'escap':16 'jet':22 'mad':18 'must':15 'rage':1 'scientist':19 'secret':8 'technic':12 'writer':13
713;Rainbow Shock;A Action-Packed Story of a Hunter And a Boy who must Discover a Lumberjack in Ancient India;2006;1;3;4.99;74;14.99;PG;2013-05-26 14:50:58.951;"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}";'action':5 'action-pack':4 'ancient':20 'boy':13 'discov':16 'hunter':10 'india':21 'lumberjack':18 'must':15 'pack':6 'rainbow':1 'shock':2 'stori':7
715;Range Moonwalker;A Insightful Documentary of a Hunter And a Dentist who must Confront a Crocodile in A Baloon;2006;1;3;4.99;147;25.99;PG;2013-05-26 14:50:58.951;"{Trailers,Commentaries,""Deleted Scenes""}";'baloon':19 'confront':14 'crocodil':16 'dentist':11 'documentari':5 'hunter':8 'insight':4 'moonwalk':2 'must':13 'rang':1
719;Records Zorro;A Amazing Drama of a Mad Scientist And a Composer who must Build a Husband in The Outback;2006;1;7;4.99;182;11.99;PG;2013-05-26 14:50:58.951;"{""Behind the Scenes""}";'amaz':4 'build':15 'compos':12 'drama':5 'husband':17 'mad':8 'must':14 'outback':20 'record':1 'scientist':9 'zorro':2
721;Reds Pocus;A Lacklusture Yarn of a Sumo Wrestler And a Squirrel who must Redeem a Monkey in Soviet Georgia;2006;1;7;4.99;182;23.99;PG-13;2013-05-26 14:50:58.951;"{Trailers,""Behind the Scenes""}";'georgia':20 'lacklustur':4 'monkey':17 'must':14 'pocus':2 'red':1 'redeem':15 'soviet':19 'squirrel':12 'sumo':8 'wrestler':9 'yarn':5
725;Requiem Tycoon;A Unbelieveable Character Study of a Cat And a Database Administrator who must Pursue a Teacher in A Monastery;2006;1;6;4.99;167;25.99;R;2013-05-26 14:50:58.951;"{Trailers,Commentaries,""Behind the Scenes""}";'administr':13 'cat':9 'charact':5 'databas':12 'monasteri':21 'must':15 'pursu':16 'requiem':1 'studi':6 'teacher':18 'tycoon':2 'unbeliev':4
731;Right Cranes;A Fateful Character Study of a Boat And a Cat who must Find a Database Administrator in A Jet Boat;2006;1;7;4.99;153;29.99;PG-13;2013-05-26 14:50:58.951;"{Trailers,Commentaries,""Deleted Scenes""}";'administr':18 'boat':9,22 'cat':12 'charact':5 'crane':2 'databas':17 'fate':4 'find':15 'jet':21 'must':14 'right':1 'studi':6
734;Road Roxanne;A Boring Character Study of a Waitress And a Astronaut who must Fight a Crocodile in Ancient Japan;2006;1;4;4.99;158;12.99;R;2013-05-26 14:50:58.951;"{""Behind the Scenes""}";'ancient':19 'astronaut':12 'bore':4 'charact':5 'crocodil':17 'fight':15 'japan':20 'must':14 'road':1 'roxann':2 'studi':6 'waitress':9
739;Rocky War;A Fast-Paced Display of a Squirrel And a Explorer who must Outgun a Mad Scientist in Nigeria;2006;1;4;4.99;145;17.99;PG-13;2013-05-26 14:50:58.951;"{Trailers,Commentaries,""Behind the Scenes""}";'display':7 'explor':13 'fast':5 'fast-pac':4 'mad':18 'must':15 'nigeria':21 'outgun':16 'pace':6 'rocki':1 'scientist':19 'squirrel':10 'war':2
745;Roses Treasure;A Astounding Panorama of a Monkey And a Secret Agent who must Defeat a Woman in The First Manned Space Station;2006;1;5;4.99;162;23.99;PG-13;2013-05-26 14:50:58.951;"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}";'agent':12 'astound':4 'defeat':15 'first':20 'man':21 'monkey':8 'must':14 'panorama':5 'rose':1 'secret':11 'space':22 'station':23 'treasur':2 'woman':17
749;Rules Human;A Beautiful Epistle of a Astronaut And a Student who must Confront a Monkey in An Abandoned Fun House;2006;1;6;4.99;153;19.99;R;2013-05-26 14:50:58.951;"{""Deleted Scenes"",""Behind the Scenes""}";'abandon':19 'astronaut':8 'beauti':4 'confront':14 'epistl':5 'fun':20 'hous':21 'human':2 'monkey':16 'must':13 'rule':1 'student':11
755;Sabrina Midnight;A Emotional Story of a Squirrel And a Crocodile who must Succumb a Husband in The Sahara Desert;2006;1;5;4.99;99;11.99;PG;2013-05-26 14:50:58.951;"{Trailers,""Behind the Scenes""}";'crocodil':11 'desert':20 'emot':4 'husband':16 'midnight':2 'must':13 'sabrina':1 'sahara':19 'squirrel':8 'stori':5 'succumb':14
763;Satisfaction Confidential;A Lacklusture Yarn of a Dentist And a Butler who must Meet a Secret Agent in Ancient China;2006;1;3;4.99;75;26.99;G;2013-05-26 14:50:58.951;"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}";'agent':17 'ancient':19 'butler':11 'china':20 'confidenti':2 'dentist':8 'lacklustur':4 'meet':14 'must':13 'satisfact':1 'secret':16 'yarn':5
764;Saturday Lambs;A Thoughtful Reflection of a Mad Scientist And a Moose who must Kill a Husband in A Baloon;2006;1;3;4.99;150;28.99;G;2013-05-26 14:50:58.951;"{Commentaries,""Deleted Scenes""}";'baloon':20 'husband':17 'kill':15 'lamb':2 'mad':8 'moos':12 'must':14 'reflect':5 'saturday':1 'scientist':9 'thought':4
765;Saturn Name;A Fateful Epistle of a Butler And a Boy who must Redeem a Teacher in Berlin;2006;1;7;4.99;182;18.99;R;2013-05-26 14:50:58.951;"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}";'berlin':18 'boy':11 'butler':8 'epistl':5 'fate':4 'must':13 'name':2 'redeem':14 'saturn':1 'teacher':16
767;Scalawag Duck;A Fateful Reflection of a Car And a Teacher who must Confront a Waitress in A Monastery;2006;1;6;4.99;183;13.99;NC-17;2013-05-26 14:50:58.951;"{Commentaries,""Behind the Scenes""}";'car':8 'confront':14 'duck':2 'fate':4 'monasteri':19 'must':13 'reflect':5 'scalawag':1 'teacher':11 'waitress':16
768;Scarface Bang;A Emotional Yarn of a Teacher And a Girl who must Find a Teacher in A Baloon Factory;2006;1;3;4.99;102;11.99;PG-13;2013-05-26 14:50:58.951;"{Commentaries,""Deleted Scenes""}";'baloon':19 'bang':2 'emot':4 'factori':20 'find':14 'girl':11 'must':13 'scarfac':1 'teacher':8,16 'yarn':5
769;School Jacket;A Intrepid Yarn of a Monkey And a Boy who must Fight a Composer in A Manhattan Penthouse;2006;1;5;4.99;151;21.99;PG-13;2013-05-26 14:50:58.951;{Trailers};'boy':11 'compos':16 'fight':14 'intrepid':4 'jacket':2 'manhattan':19 'monkey':8 'must':13 'penthous':20 'school':1 'yarn':5
771;Scorpion Apollo;A Awe-Inspiring Documentary of a Technical Writer And a Husband who must Meet a Monkey in An Abandoned Fun House;2006;1;3;4.99;137;23.99;NC-17;2013-05-26 14:50:58.951;"{Commentaries,""Deleted Scenes""}";'abandon':22 'apollo':2 'awe':5 'awe-inspir':4 'documentari':7 'fun':23 'hous':24 'husband':14 'inspir':6 'meet':17 'monkey':19 'must':16 'scorpion':1 'technic':10 'writer':11
775;Seattle Expecations;A Insightful Reflection of a Crocodile And a Sumo Wrestler who must Meet a Technical Writer in The Sahara Desert;2006;1;4;4.99;110;18.99;PG-13;2013-05-26 14:50:58.951;{Trailers};'crocodil':8 'desert':22 'expec':2 'insight':4 'meet':15 'must':14 'reflect':5 'sahara':21 'seattl':1 'sumo':11 'technic':17 'wrestler':12 'writer':18
776;Secret Groundhog;A Astounding Story of a Cat And a Database Administrator who must Build a Technical Writer in New Orleans;2006;1;6;4.99;90;11.99;PG;2013-05-26 14:50:58.951;"{Commentaries,""Deleted Scenes""}";'administr':12 'astound':4 'build':15 'cat':8 'databas':11 'groundhog':2 'must':14 'new':20 'orlean':21 'secret':1 'stori':5 'technic':17 'writer':18
777;Secretary Rouge;A Action-Packed Panorama of a Mad Cow And a Composer who must Discover a Robot in A Baloon Factory;2006;1;5;4.99;158;10.99;PG;2013-05-26 14:50:58.951;"{Commentaries,""Behind the Scenes""}";'action':5 'action-pack':4 'baloon':22 'compos':14 'cow':11 'discov':17 'factori':23 'mad':10 'must':16 'pack':6 'panorama':7 'robot':19 'roug':2 'secretari':1
778;Secrets Paradise;A Fateful Saga of a Cat And a Frisbee who must Kill a Girl in A Manhattan Penthouse;2006;1;3;4.99;109;24.99;G;2013-05-26 14:50:58.951;{Trailers,Commentaries};'cat':8 'fate':4 'frisbe':11 'girl':16 'kill':14 'manhattan':19 'must':13 'paradis':2 'penthous':20 'saga':5 'secret':1
779;Sense Greek;A Taut Saga of a Lumberjack And a Pastry Chef who must Escape a Sumo Wrestler in An Abandoned Fun House;2006;1;4;4.99;54;23.99;R;2013-05-26 14:50:58.951;"{""Deleted Scenes"",""Behind the Scenes""}";'abandon':21 'chef':12 'escap':15 'fun':22 'greek':2 'hous':23 'lumberjack':8 'must':14 'pastri':11 'saga':5 'sens':1 'sumo':17 'taut':4 'wrestler':18
780;Sensibility Rear;A Emotional Tale of a Robot And a Sumo Wrestler who must Redeem a Pastry Chef in A Baloon Factory;2006;1;7;4.99;98;15.99;PG;2013-05-26 14:50:58.951;"{""Behind the Scenes""}";'baloon':21 'chef':18 'emot':4 'factori':22 'must':14 'pastri':17 'rear':2 'redeem':15 'robot':8 'sensibl':1 'sumo':11 'tale':5 'wrestler':12
781;Seven Swarm;A Unbelieveable Character Study of a Dog And a Mad Cow who must Kill a Monkey in Berlin;2006;1;4;4.99;127;15.99;R;2013-05-26 14:50:58.951;"{""Deleted Scenes""}";'berlin':20 'charact':5 'cow':13 'dog':9 'kill':16 'mad':12 'monkey':18 'must':15 'seven':1 'studi':6 'swarm':2 'unbeliev':4
785;Shawshank Bubble;A Lacklusture Story of a Moose And a Monkey who must Confront a Butler in An Abandoned Amusement Park;2006;1;6;4.99;80;20.99;PG;2013-05-26 14:50:58.951;"{Commentaries,""Deleted Scenes""}";'abandon':19 'amus':20 'bubbl':2 'butler':16 'confront':14 'lacklustur':4 'monkey':11 'moos':8 'must':13 'park':21 'shawshank':1 'stori':5
791;Show Lord;A Fanciful Saga of a Student And a Girl who must Find a Butler in Ancient Japan;2006;1;3;4.99;167;24.99;PG-13;2013-05-26 14:50:58.951;"{""Deleted Scenes""}";'ancient':18 'butler':16 'fanci':4 'find':14 'girl':11 'japan':19 'lord':2 'must':13 'saga':5 'show':1 'student':8
798;Silverado Goldfinger;A Stunning Epistle of a Sumo Wrestler And a Man who must Challenge a Waitress in Ancient India;2006;1;4;4.99;74;11.99;PG;2013-05-26 14:50:58.951;{Trailers,Commentaries};'ancient':19 'challeng':15 'epistl':5 'goldfing':2 'india':20 'man':12 'must':14 'silverado':1 'stun':4 'sumo':8 'waitress':17 'wrestler':9
801;Sister Freddy;A Stunning Saga of a Butler And a Woman who must Pursue a Explorer in Australia;2006;1;5;4.99;152;19.99;PG-13;2013-05-26 14:50:58.951;"{Trailers,""Behind the Scenes""}";'australia':18 'butler':8 'explor':16 'freddi':2 'must':13 'pursu':14 'saga':5 'sister':1 'stun':4 'woman':11
803;Slacker Liaisons;A Fast-Paced Tale of a A Shark And a Student who must Meet a Crocodile in Ancient China;2006;1;7;4.99;179;29.99;R;2013-05-26 14:50:58.951;"{Trailers,Commentaries,""Behind the Scenes""}";'ancient':21 'china':22 'crocodil':19 'fast':5 'fast-pac':4 'liaison':2 'meet':17 'must':16 'pace':6 'shark':11 'slacker':1 'student':14 'tale':7
804;Sleeping Suspects;A Stunning Reflection of a Sumo Wrestler And a Explorer who must Sink a Frisbee in A MySQL Convention;2006;1;7;4.99;129;13.99;PG-13;2013-05-26 14:50:58.951;{Trailers,Commentaries};'convent':21 'explor':12 'frisbe':17 'must':14 'mysql':20 'reflect':5 'sink':15 'sleep':1 'stun':4 'sumo':8 'suspect':2 'wrestler':9
805;Sleepless Monsoon;A Amazing Saga of a Moose And a Pastry Chef who must Escape a Butler in Australia;2006;1;5;4.99;64;12.99;G;2013-05-26 14:50:58.951;"{Trailers,""Deleted Scenes"",""Behind the Scenes""}";'amaz':4 'australia':19 'butler':17 'chef':12 'escap':15 'monsoon':2 'moos':8 'must':14 'pastri':11 'saga':5 'sleepless':1
814;Snatch Slipper;A Insightful Panorama of a Woman And a Feminist who must Defeat a Forensic Psychologist in Berlin;2006;1;6;4.99;110;15.99;PG;2013-05-26 14:50:58.951;{Commentaries};'berlin':19 'defeat':14 'feminist':11 'forens':16 'insight':4 'must':13 'panorama':5 'psychologist':17 'slipper':2 'snatch':1 'woman':8
817;Soldiers Evolution;A Lacklusture Panorama of a A Shark And a Pioneer who must Confront a Student in The First Manned Space Station;2006;1;7;4.99;185;27.99;R;2013-05-26 14:50:58.951;"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}";'confront':15 'evolut':2 'first':20 'lacklustur':4 'man':21 'must':14 'panorama':5 'pioneer':12 'shark':9 'soldier':1 'space':22 'station':23 'student':17
818;Something Duck;A Boring Character Study of a Car And a Husband who must Outgun a Frisbee in The First Manned Space Station;2006;1;4;4.99;180;17.99;NC-17;2013-05-26 14:50:58.951;"{Commentaries,""Behind the Scenes""}";'bore':4 'car':9 'charact':5 'duck':2 'first':20 'frisbe':17 'husband':12 'man':21 'must':14 'outgun':15 'someth':1 'space':22 'station':23 'studi':6
824;Spartacus Cheaper;A Thrilling Panorama of a Pastry Chef And a Secret Agent who must Overcome a Student in A Manhattan Penthouse;2006;1;4;4.99;52;19.99;NC-17;2013-05-26 14:50:58.951;"{""Deleted Scenes"",""Behind the Scenes""}";'agent':13 'cheaper':2 'chef':9 'manhattan':21 'must':15 'overcom':16 'panorama':5 'pastri':8 'penthous':22 'secret':12 'spartacus':1 'student':18 'thrill':4
826;Speed Suit;A Brilliant Display of a Frisbee And a Mad Scientist who must Succumb a Robot in Ancient China;2006;1;7;4.99;124;19.99;PG-13;2013-05-26 14:50:58.951;"{Commentaries,""Behind the Scenes""}";'ancient':19 'brilliant':4 'china':20 'display':5 'frisbe':8 'mad':11 'must':14 'robot':17 'scientist':12 'speed':1 'succumb':15 'suit':2
827;Spice Sorority;A Fateful Display of a Pioneer And a Hunter who must Defeat a Husband in An Abandoned Mine Shaft;2006;1;5;4.99;141;22.99;NC-17;2013-05-26 14:50:58.951;"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}";'abandon':19 'defeat':14 'display':5 'fate':4 'hunter':11 'husband':16 'mine':20 'must':13 'pioneer':8 'shaft':21 'soror':2 'spice':1
838;Stagecoach Armageddon;A Touching Display of a Pioneer And a Butler who must Chase a Car in California;2006;1;5;4.99;112;25.99;R;2013-05-26 14:50:58.951;"{Trailers,""Deleted Scenes""}";'armageddon':2 'butler':11 'california':18 'car':16 'chase':14 'display':5 'must':13 'pioneer':8 'stagecoach':1 'touch':4
843;Steel Santa;A Fast-Paced Yarn of a Composer And a Frisbee who must Face a Moose in Nigeria;2006;1;4;4.99;143;15.99;NC-17;2013-05-26 14:50:58.951;"{Commentaries,""Deleted Scenes""}";'compos':10 'face':16 'fast':5 'fast-pac':4 'frisbe':13 'moos':18 'must':15 'nigeria':20 'pace':6 'santa':2 'steel':1 'yarn':7
844;Steers Armageddon;A Stunning Character Study of a Car And a Girl who must Succumb a Car in A MySQL Convention;2006;1;6;4.99;140;16.99;PG;2013-05-26 14:50:58.951;"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}";'armageddon':2 'car':9,17 'charact':5 'convent':21 'girl':12 'must':14 'mysql':20 'steer':1 'studi':6 'stun':4 'succumb':15
845;Stepmom Dream;A Touching Epistle of a Crocodile And a Teacher who must Build a Forensic Psychologist in A MySQL Convention;2006;1;7;4.99;48;9.99;NC-17;2013-05-26 14:50:58.951;"{""Deleted Scenes"",""Behind the Scenes""}";'build':14 'convent':21 'crocodil':8 'dream':2 'epistl':5 'forens':16 'must':13 'mysql':20 'psychologist':17 'stepmom':1 'teacher':11 'touch':4
846;Sting Personal;A Fanciful Drama of a Frisbee And a Dog who must Fight a Madman in A Jet Boat;2006;1;3;4.99;93;9.99;NC-17;2013-05-26 14:50:58.951;"{Commentaries,""Deleted Scenes"",""Behind the Scenes""}";'boat':20 'dog':11 'drama':5 'fanci':4 'fight':14 'frisbe':8 'jet':19 'madman':16 'must':13 'person':2 'sting':1
853;Stranger Strangers;A Awe-Inspiring Yarn of a Womanizer And a Explorer who must Fight a Woman in The First Manned Space Station;2006;1;3;4.99;139;12.99;G;2013-05-26 14:50:58.951;"{Commentaries,""Deleted Scenes""}";'awe':5 'awe-inspir':4 'explor':13 'fight':16 'first':21 'inspir':6 'man':22 'must':15 'space':23 'station':24 'stranger':1,2 'woman':10,18 'yarn':7
854;Strangers Graffiti;A Brilliant Character Study of a Secret Agent And a Man who must Find a Cat in The Gulf of Mexico;2006;1;4;4.99;119;22.99;R;2013-05-26 14:50:58.951;"{Trailers,""Behind the Scenes""}";'agent':10 'brilliant':4 'cat':18 'charact':5 'find':16 'graffiti':2 'gulf':21 'man':13 'mexico':23 'must':15 'secret':9 'stranger':1 'studi':6
856;Streetcar Intentions;A Insightful Character Study of a Waitress And a Crocodile who must Sink a Waitress in The Gulf of Mexico;2006;1;5;4.99;73;11.99;R;2013-05-26 14:50:58.951;{Commentaries};'charact':5 'crocodil':12 'gulf':20 'insight':4 'intent':2 'mexico':22 'must':14 'sink':15 'streetcar':1 'studi':6 'waitress':9,17
858;Submarine Bed;A Amazing Display of a Car And a Monkey who must Fight a Teacher in Soviet Georgia;2006;1;5;4.99;127;21.99;R;2013-05-26 14:50:58.951;{Trailers};'amaz':4 'bed':2 'car':8 'display':5 'fight':14 'georgia':19 'monkey':11 'must':13 'soviet':18 'submarin':1 'teacher':16
859;Sugar Wonka;A Touching Story of a Dentist And a Database Administrator who must Conquer a Astronaut in An Abandoned Amusement Park;2006;1;3;4.99;114;20.99;PG;2013-05-26 14:50:58.951;"{Trailers,Commentaries,""Behind the Scenes""}";'abandon':20 'administr':12 'amus':21 'astronaut':17 'conquer':15 'databas':11 'dentist':8 'must':14 'park':22 'stori':5 'sugar':1 'touch':4 'wonka':2
860;Suicides Silence;A Emotional Character Study of a Car And a Girl who must Face a Composer in A U-Boat;2006;1;4;4.99;93;13.99;G;2013-05-26 14:50:58.951;"{""Deleted Scenes""}";'boat':22 'car':9 'charact':5 'compos':17 'emot':4 'face':15 'girl':12 'must':14 'silenc':2 'studi':6 'suicid':1 'u':21 'u-boat':20
861;Suit Walls;A Touching Panorama of a Lumberjack And a Frisbee who must Build a Dog in Australia;2006;1;3;4.99;111;12.99;R;2013-05-26 14:50:58.951;{Commentaries};'australia':18 'build':14 'dog':16 'frisbe':11 'lumberjack':8 'must':13 'panorama':5 'suit':1 'touch':4 'wall':2
865;Sunrise League;A Beautiful Epistle of a Madman And a Butler who must Face a Crocodile in A Manhattan Penthouse;2006;1;3;4.99;135;19.99;PG-13;2013-05-26 14:50:58.951;"{""Behind the Scenes""}";'beauti':4 'butler':11 'crocodil':16 'epistl':5 'face':14 'leagu':2 'madman':8 'manhattan':19 'must':13 'penthous':20 'sunris':1
867;Super Wyoming;A Action-Packed Saga of a Pastry Chef And a Explorer who must Discover a A Shark in The Outback;2006;1;5;4.99;58;10.99;PG;2013-05-26 14:50:58.951;"{Trailers,Commentaries,""Behind the Scenes""}";'action':5 'action-pack':4 'chef':11 'discov':17 'explor':14 'must':16 'outback':23 'pack':6 'pastri':10 'saga':7 'shark':20 'super':1 'wyom':2
871;Sweden Shining;A Taut Documentary of a Car And a Robot who must Conquer a Boy in The Canadian Rockies;2006;1;6;4.99;176;19.99;PG;2013-05-26 14:50:58.951;"{""Deleted Scenes"",""Behind the Scenes""}";'boy':16 'canadian':19 'car':8 'conquer':14 'documentari':5 'must':13 'robot':11 'rocki':20 'shine':2 'sweden':1 'taut':4
878;Teen Apollo;A Awe-Inspiring Drama of a Dog And a Man who must Escape a Robot in A Shark Tank;2006;1;3;4.99;74;25.99;G;2013-05-26 14:50:58.951;"{Trailers,""Deleted Scenes"",""Behind the Scenes""}";'apollo':2 'awe':5 'awe-inspir':4 'dog':10 'drama':7 'escap':16 'inspir':6 'man':13 'must':15 'robot':18 'shark':21 'tank':22 'teen':1
879;Telegraph Voyage;A Fateful Yarn of a Husband And a Dog who must Battle a Waitress in A Jet Boat;2006;1;3;4.99;148;20.99;PG;2013-05-26 14:50:58.951;{Commentaries};'battl':14 'boat':20 'dog':11 'fate':4 'husband':8 'jet':19 'must':13 'telegraph':1 'voyag':2 'waitress':16 'yarn':5
881;Temple Attraction;A Action-Packed Saga of a Forensic Psychologist And a Woman who must Battle a Womanizer in Soviet Georgia;2006;1;5;4.99;71;13.99;PG;2013-05-26 14:50:58.951;"{Commentaries,""Deleted Scenes""}";'action':5 'action-pack':4 'attract':2 'battl':17 'forens':10 'georgia':22 'must':16 'pack':6 'psychologist':11 'saga':7 'soviet':21 'templ':1 'woman':14,19
883;Tequila Past;A Action-Packed Panorama of a Mad Scientist And a Robot who must Challenge a Student in Nigeria;2006;1;6;4.99;53;17.99;PG;2013-05-26 14:50:58.951;"{Commentaries,""Behind the Scenes""}";'action':5 'action-pack':4 'challeng':17 'mad':10 'must':16 'nigeria':21 'pack':6 'panorama':7 'past':2 'robot':14 'scientist':11 'student':19 'tequila':1
884;Terminator Club;A Touching Story of a Crocodile And a Girl who must Sink a Man in The Gulf of Mexico;2006;1;5;4.99;88;11.99;R;2013-05-26 14:50:58.951;"{Trailers,""Deleted Scenes"",""Behind the Scenes""}";'club':2 'crocodil':8 'girl':11 'gulf':19 'man':16 'mexico':21 'must':13 'sink':14 'stori':5 'termin':1 'touch':4
887;Thief Pelican;A Touching Documentary of a Madman And a Mad Scientist who must Outrace a Feminist in An Abandoned Mine Shaft;2006;1;5;4.99;135;28.99;PG-13;2013-05-26 14:50:58.951;"{""Deleted Scenes"",""Behind the Scenes""}";'abandon':20 'documentari':5 'feminist':17 'mad':11 'madman':8 'mine':21 'must':14 'outrac':15 'pelican':2 'scientist':12 'shaft':22 'thief':1 'touch':4
888;Thin Sagebrush;A Emotional Drama of a Husband And a Lumberjack who must Build a Cat in Ancient India;2006;1;5;4.99;53;9.99;PG-13;2013-05-26 14:50:58.951;"{""Behind the Scenes""}";'ancient':18 'build':14 'cat':16 'drama':5 'emot':4 'husband':8 'india':19 'lumberjack':11 'must':13 'sagebrush':2 'thin':1
889;Ties Hunger;A Insightful Saga of a Astronaut And a Explorer who must Pursue a Mad Scientist in A U-Boat;2006;1;3;4.99;111;28.99;R;2013-05-26 14:50:58.951;"{""Deleted Scenes""}";'astronaut':8 'boat':22 'explor':11 'hunger':2 'insight':4 'mad':16 'must':13 'pursu':14 'saga':5 'scientist':17 'tie':1 'u':21 'u-boat':20
892;Titanic Boondock;A Brilliant Reflection of a Feminist And a Dog who must Fight a Boy in A Baloon Factory;2006;1;3;4.99;104;18.99;R;2013-05-26 14:50:58.951;"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}";'baloon':19 'boondock':2 'boy':16 'brilliant':4 'dog':11 'factori':20 'feminist':8 'fight':14 'must':13 'reflect':5 'titan':1
893;Titans Jerk;A Unbelieveable Panorama of a Feminist And a Sumo Wrestler who must Challenge a Technical Writer in Ancient China;2006;1;4;4.99;91;11.99;PG;2013-05-26 14:50:58.951;"{""Behind the Scenes""}";'ancient':20 'challeng':15 'china':21 'feminist':8 'jerk':2 'must':14 'panorama':5 'sumo':11 'technic':17 'titan':1 'unbeliev':4 'wrestler':12 'writer':18
897;Torque Bound;A Emotional Display of a Crocodile And a Husband who must Reach a Man in Ancient Japan;2006;1;3;4.99;179;27.99;G;2013-05-26 14:50:58.951;{Trailers,Commentaries};'ancient':18 'bound':2 'crocodil':8 'display':5 'emot':4 'husband':11 'japan':19 'man':16 'must':13 'reach':14 'torqu':1
898;Tourist Pelican;A Boring Story of a Butler And a Astronaut who must Outrace a Pioneer in Australia;2006;1;4;4.99;152;18.99;PG-13;2013-05-26 14:50:58.951;"{""Deleted Scenes""}";'astronaut':11 'australia':18 'bore':4 'butler':8 'must':13 'outrac':14 'pelican':2 'pioneer':16 'stori':5 'tourist':1
902;Trading Pinocchio;A Emotional Character Study of a Student And a Explorer who must Discover a Frisbee in The First Manned Space Station;2006;1;6;4.99;170;22.99;PG;2013-05-26 14:50:58.951;"{Trailers,""Deleted Scenes"",""Behind the Scenes""}";'charact':5 'discov':15 'emot':4 'explor':12 'first':20 'frisbe':17 'man':21 'must':14 'pinocchio':2 'space':22 'station':23 'student':9 'studi':6 'trade':1
903;Traffic Hobbit;A Amazing Epistle of a Squirrel And a Lumberjack who must Succumb a Database Administrator in A U-Boat;2006;1;5;4.99;139;13.99;G;2013-05-26 14:50:58.951;{Trailers,Commentaries};'administr':17 'amaz':4 'boat':22 'databas':16 'epistl':5 'hobbit':2 'lumberjack':11 'must':13 'squirrel':8 'succumb':14 'traffic':1 'u':21 'u-boat':20
904;Train Bunch;A Thrilling Character Study of a Robot And a Squirrel who must Face a Dog in Ancient India;2006;1;3;4.99;71;26.99;R;2013-05-26 14:50:58.951;"{Trailers,""Deleted Scenes""}";'ancient':19 'bunch':2 'charact':5 'dog':17 'face':15 'india':20 'must':14 'robot':9 'squirrel':12 'studi':6 'thrill':4 'train':1
905;Trainspotting Strangers;A Fast-Paced Drama of a Pioneer And a Mad Cow who must Challenge a Madman in Ancient Japan;2006;1;7;4.99;132;10.99;PG-13;2013-05-26 14:50:58.951;{Trailers};'ancient':21 'challeng':17 'cow':14 'drama':7 'fast':5 'fast-pac':4 'japan':22 'mad':13 'madman':19 'must':16 'pace':6 'pioneer':10 'stranger':2 'trainspot':1
